SK_ID_CURR,DAYS_BIRTH,CODE_GENDER,DAYS_EMPLOYED,NAME_FAMILY_STATUS_Married,FLAG_OWN_CAR,NAME_EDUCATION_TYPE_Highereducation,AMT_GOODS_PRICE,AMT_CREDIT,PAYMENT_RATE,AMT_ANNUITY,EXT_SOURCE_2,EXT_SOURCE_3,INCOME_PER_PERSON,CNT_FAM_MEMBERS,AMT_INCOME_TOTAL
279068,-16995,0,-9451,1,0,0,450000.0,450000.0,0.04233,19048.5,0.6192393007423942,0.6479768603302221,51750.0,2.0,103500.0
279095,-17403,0,-8866,1,0,1,1026000.0,1269778.5,0.0360204555361427,45738.0,0.5840429251485022,0.4400578303966329,157500.0,2.0,315000.0
279107,-19305,0,-1086,0,0,1,270000.0,270000.0,0.0794833333333333,21460.5,0.7558376046511471,0.2176285202779586,225000.0,1.0,225000.0
279108,-13818,0,-1156,0,1,0,454500.0,454500.0,0.0513465346534653,23337.0,0.1317455705393822,0.2735646775174348,157500.0,2.0,315000.0
279110,-11999,1,-305,0,0,1,180000.0,180000.0,0.05,9000.0,0.3302490468308744,0.3606125659189888,675000.0,1.0,675000.0
279129,-15977,1,-1209,1,1,1,1305000.0,1434195.0,0.0423676696683505,60763.5,0.6932323790364908,0.6479768603302221,90000.0,2.0,180000.0
279134,-15457,1,-3923,1,1,0,688500.0,838453.5,0.0512121423549427,42939.0,0.4780772959555298,0.6528965519806539,101250.0,2.0,202500.0
279142,-10719,1,-2250,1,0,0,180000.0,180000.0,0.051775,9319.5,0.3115158218571942,,67500.0,2.0,135000.0
279157,-14156,0,-4320,1,0,0,675000.0,761872.5,0.0712855497474971,54310.5,0.6872949057571759,0.3523399726917038,50625.0,4.0,202500.0
279165,-14107,0,-4438,0,0,0,360000.0,440784.0,0.0793041489709245,34956.0,0.6564533034510024,0.7801436381572275,180000.0,1.0,180000.0
279172,-17994,0,-2694,0,0,0,360000.0,431280.0,0.0510538397328881,22018.5,0.3891931100437502,0.6212263380626669,33750.0,2.0,67500.0
279173,-16071,1,-1820,1,0,1,675000.0,675000.0,0.0792,53460.0,0.5307471272503302,0.6971469077844458,112500.0,2.0,225000.0
279174,-18779,0,-3687,1,1,0,360000.0,420588.0,0.0776983651459385,32679.0,0.2502446808619834,0.5082869913916046,112500.0,2.0,225000.0
279179,-11033,0,-382,1,0,0,270000.0,305640.0,0.1190959952885748,36400.5,0.4148137029538642,,37500.0,3.0,112500.0
279182,-21438,0,-7119,0,0,0,630000.0,630000.0,0.0377,23751.0,0.3895882612558895,0.6092756673894402,121500.0,1.0,121500.0
279187,-11191,0,-1353,1,0,1,45000.0,52128.0,0.1049723756906077,5472.0,0.6364761226286073,0.4418358231994413,52500.0,3.0,157500.0
279189,-20026,1,-5534,1,0,0,333000.0,333000.0,0.0427567567567567,14238.0,0.7009661753059696,0.6397075677637197,21375.0,4.0,85500.0
279202,-10715,1,-1706,1,1,0,189000.0,248877.0,0.0644233898672838,16033.5,0.4254039733943009,0.6263042766749393,60000.0,3.0,180000.0
279230,-8582,0,-1165,0,0,0,135000.0,180580.5,0.0727653318049291,13140.0,0.60095222180102,0.2392262794694045,67500.0,1.0,67500.0
279232,-14272,0,-391,0,0,0,463500.0,512446.5,0.0641569412611853,32877.0,0.6227236861167142,0.6722428897082422,135000.0,1.0,135000.0
279252,-15328,0,-1567,1,0,0,108000.0,108000.0,0.1186666666666666,12816.0,0.6977200614996463,0.3344541255096772,56250.0,2.0,112500.0
279257,-13922,0,-3380,0,0,0,675000.0,675000.0,0.03226,21775.5,0.1920682165300554,0.7001838506835805,38250.0,3.0,114750.0
279265,-14751,1,-458,1,1,0,450000.0,479700.0,0.1052814258911819,50503.5,0.6713436282330717,0.4974688893052743,39375.0,4.0,157500.0
279266,-14644,1,-5390,1,1,0,207000.0,305365.5,0.0514743807011597,15718.5,0.5096661504721708,0.6577838002083306,37125.0,4.0,148500.0
279279,-16649,0,-3314,0,0,0,900000.0,1096020.0,0.0482263097388733,52857.0,0.6575916076859755,0.8555235867964663,202500.0,1.0,202500.0
279282,-17950,1,-1874,1,0,1,450000.0,450000.0,0.1053,47385.0,0.6348301644349833,0.6910212267577837,90000.0,2.0,180000.0
279300,-13053,1,-966,0,1,0,450000.0,450000.0,0.10501,47254.5,0.5557177276214157,0.7209441499436497,112500.0,2.0,225000.0
279318,-10990,0,-2304,1,1,1,45000.0,49752.0,0.1075434153400868,5350.5,0.68011189058162,,18000.0,3.0,54000.0
279335,-15030,0,-3136,1,0,0,225000.0,260640.0,0.1055075966850828,27499.5,0.7938761285260542,,82500.0,3.0,247500.0
279336,-10053,1,-1486,1,0,1,225000.0,296280.0,0.0514884568651275,15255.0,0.4796707782933037,0.524496446363472,66000.0,3.0,198000.0
279341,-14954,0,-1203,0,0,1,450000.0,450000.0,0.04266,19197.0,0.3127553328680999,0.4884551844437485,50625.0,4.0,202500.0
279342,-19400,0,-5140,0,0,0,450000.0,450000.0,0.05135,23107.5,0.268113028593957,0.2837118826350007,157500.0,1.0,157500.0
279353,-15639,1,-741,1,0,0,900000.0,900000.0,0.048255,43429.5,0.7875143145011249,0.2020866016820394,120000.0,3.0,360000.0
279357,-12484,0,-397,1,0,0,229500.0,229500.0,0.0779411764705882,17887.5,0.0618217015770329,,47250.0,2.0,94500.0
279371,-17083,1,-1269,1,1,0,297000.0,375408.0,0.0727608362102033,27315.0,0.4312725368072093,0.6446794549585961,63000.0,2.0,126000.0
279376,-17144,1,-3773,1,0,0,670500.0,776709.0,0.0425371664291259,33039.0,0.766873588474748,0.6313545365850379,78750.0,2.0,157500.0
279406,-13405,1,-1466,1,1,0,675000.0,790830.0,0.0729316035051781,57676.5,0.1447475472488587,0.2778856891082046,180000.0,2.0,360000.0
279434,-11705,1,-906,1,0,0,436500.0,494118.0,0.0792685148082037,39168.0,0.7107721068622256,0.5442347412142162,180000.0,2.0,360000.0
279439,-19342,0,-5137,1,1,0,675000.0,675000.0,0.0423666666666666,28597.5,0.5464509686917451,0.8027454758994178,78750.0,2.0,157500.0
279450,-15570,0,-1472,1,0,0,90000.0,90000.0,0.05105,4594.5,0.3221411043666356,0.5531646987710016,22500.0,2.0,45000.0
279461,-20083,0,-5898,1,1,0,270000.0,270000.0,0.0643833333333333,17383.5,0.3397333571457462,0.2881295999178507,67500.0,2.0,135000.0
279470,-16006,1,-148,1,1,0,702000.0,799299.0,0.0512211325173683,40941.0,0.5646341337299,0.7338145369642702,39375.0,4.0,157500.0
279471,-12028,0,-2278,1,0,0,454500.0,478498.5,0.1052824617005069,50377.5,0.7294154141843693,0.6832688314232291,67500.0,3.0,202500.0
279506,-18941,0,-727,1,0,0,562500.0,755550.0,0.0360869565217391,27265.5,0.6840949050914525,0.6971469077844458,67500.0,2.0,135000.0
279512,-10805,1,-3140,1,1,0,112500.0,124380.0,0.1087192474674385,13522.5,0.5458818384727543,0.4776491548517548,60000.0,3.0,180000.0
279549,-10611,0,-2458,1,1,1,1777500.0,1988667.0,0.0311047550947443,61857.0,0.7403676343750974,0.3523399726917038,56250.0,4.0,225000.0
279551,-14442,1,-1753,0,0,0,450000.0,450000.0,0.06683,30073.5,0.4933982573286712,0.1082263226697141,78750.0,2.0,157500.0
279556,-11718,0,-3178,1,1,0,675000.0,675000.0,0.0324533333333333,21906.0,0.7023760476242151,0.6674577419214722,67500.0,2.0,135000.0
279557,-20044,0,-1620,1,0,0,180000.0,222768.0,0.0695903361344537,15502.5,0.4882720771099418,0.3996756156233169,157500.0,2.0,315000.0
279566,-20459,1,-771,1,0,0,450000.0,450000.0,0.11868,53406.0,0.6577786880200154,0.4614823912998385,78750.0,2.0,157500.0
279595,-9679,1,-123,1,0,0,369000.0,417708.0,0.07932215806257,33133.5,0.4457820208237937,0.2263473957097693,112500.0,2.0,225000.0
279608,-14286,0,-779,0,1,0,238500.0,257391.0,0.1191824888982132,30676.5,0.6451732181054184,0.4489622731076524,60000.0,3.0,180000.0
279614,-9946,1,-1099,0,0,1,225000.0,248760.0,0.1049927641099855,26118.0,0.5652737153184705,0.5549467685334323,67500.0,2.0,135000.0
279653,-14252,0,-1122,0,0,0,315000.0,315000.0,0.0514714285714285,16213.5,0.4449609722335829,0.434733248750173,108000.0,1.0,108000.0
279690,-15709,0,-125,0,0,0,157500.0,207396.0,0.0796302725221315,16515.0,0.2814057171360821,0.5954562029091491,30000.0,3.0,90000.0
279691,-19261,1,-407,1,1,0,162000.0,187659.0,0.1193707735840007,22401.0,0.3654978303141957,,56250.0,2.0,112500.0
279698,-14832,0,-1676,1,0,0,450000.0,450000.0,0.05425,24412.5,0.6713629275163655,,45000.0,2.0,90000.0
279702,-20888,0,-7564,1,0,0,180000.0,180000.0,0.058125,10462.5,0.4028067392156974,0.1884895337951677,60750.0,2.0,121500.0
279713,-19231,1,-1901,1,0,0,495000.0,495000.0,0.0513181818181818,25402.5,0.4095578780541815,0.5046813193144684,67500.0,2.0,135000.0
279715,-15931,1,-5926,1,1,0,139500.0,161595.0,0.1057922584238373,17095.5,0.5486775258203577,0.6075573001388961,75000.0,3.0,225000.0
279725,-17420,0,-3300,1,0,0,99000.0,114682.5,0.1061801059446733,12177.0,0.5848077135070132,,33750.0,2.0,67500.0
279733,-16012,0,-3313,1,1,0,193500.0,224149.5,0.0922888518600309,20686.5,0.4940541814199898,0.6848276586890367,46500.0,3.0,139500.0
279756,-15746,1,-2235,1,0,0,225000.0,278460.0,0.0778442146089204,21676.5,0.0597544010971722,0.7121551551910698,45000.0,4.0,180000.0
279776,-14115,0,-1949,1,0,0,360000.0,360000.0,0.061175,22023.0,0.4760478934968762,0.4329616670974407,60750.0,2.0,121500.0
279778,-10817,0,-3183,1,0,0,306000.0,366588.0,0.0777398605519002,28498.5,0.4773134537882074,0.6940926425266661,56250.0,2.0,112500.0
279782,-9990,1,-293,0,0,0,696429.0,744691.5,0.0773897647549354,57631.5,0.6349011325593834,,101250.0,2.0,202500.0
279793,-15344,0,-6652,1,0,1,913500.0,1022022.0,0.0559669948396414,57199.5,0.5938574040023079,,202500.0,2.0,405000.0
279794,-23522,0,-15708,1,1,0,450000.0,450000.0,0.05135,23107.5,0.5969759328845367,0.6496203111237195,49500.0,2.0,99000.0
279810,-12492,1,-2454,1,1,1,675000.0,746280.0,0.0727689339122045,54306.0,0.7188979252672101,0.6577838002083306,180000.0,2.0,360000.0
279817,-10152,0,-693,1,0,0,625500.0,625500.0,0.0510575539568345,31936.5,0.3024722440255405,0.1176137317080569,49500.0,2.0,99000.0
279830,-8654,0,-1374,1,0,1,495000.0,622413.0,0.0512674060471102,31909.5,0.4920099623996448,0.5442347412142162,49500.0,2.0,99000.0
279831,-17008,0,-2807,1,0,1,360000.0,360000.0,0.1053625,37930.5,0.4114205499105321,0.2735646775174348,45000.0,3.0,135000.0
279834,-12389,1,-1109,1,0,1,675000.0,790830.0,0.07900876294526,62482.5,0.3623695052839008,0.6690566947824041,78750.0,4.0,315000.0
279852,-18444,0,-1807,1,0,0,405000.0,458460.0,0.0641931684334511,29430.0,0.5841651061058748,,123750.0,2.0,247500.0
279854,-14843,0,-1748,1,0,0,225000.0,296280.0,0.0794501822600243,23539.5,0.453921332191604,0.3360615207658242,22500.0,4.0,90000.0
279862,-18835,0,-8690,1,1,1,927000.0,1110546.0,0.0323759664165194,35955.0,0.5461691288073816,0.4668640059537032,101250.0,2.0,202500.0
279876,-11468,1,-2719,1,0,0,418500.0,501363.0,0.0513131204336977,25726.5,0.5367821919316548,0.7106743858828587,78750.0,2.0,157500.0
279878,-12284,0,-418,0,0,0,495000.0,573408.0,0.0512854721245605,29407.5,0.4183000886625139,0.4830501881366946,56250.0,2.0,112500.0
279889,-15158,0,-7958,1,0,0,630000.0,630000.0,0.1052142857142857,66285.0,0.7440620289828325,,67500.0,2.0,135000.0
279894,-14235,0,-1880,1,0,0,900000.0,900000.0,0.051205,46084.5,0.3852600354076777,0.7407990879702335,135000.0,2.0,270000.0
279897,-11913,0,-3353,1,0,1,675000.0,746280.0,0.0597202122527737,44568.0,0.6391988335443712,,37500.0,3.0,112500.0
279903,-16568,0,-472,0,0,1,148500.0,183784.5,0.0924071398839401,16983.0,0.3728411711108317,0.6894791426446275,202500.0,1.0,202500.0
279904,-16048,0,-4996,1,0,1,706500.0,911668.5,0.0378394120231202,34497.0,0.4886764123950578,0.524496446363472,112500.0,2.0,225000.0
279909,-15989,1,-2681,0,1,0,675000.0,746280.0,0.0729438012542209,54436.5,0.4401165780407485,,39375.0,4.0,157500.0
279940,-18896,1,-1389,1,1,0,1800000.0,2013840.0,0.0310399535216303,62509.5,0.62370958543996,0.3842068130556564,78750.0,2.0,157500.0
279942,-9260,0,-1335,0,1,1,450000.0,601470.0,0.051271883884483,30838.5,0.6401766320539197,0.5673792367572691,270000.0,1.0,270000.0
279977,-8603,1,-660,0,0,0,450000.0,601470.0,0.051271883884483,30838.5,0.0456834909621757,,56250.0,2.0,112500.0
279994,-13650,0,-2043,1,0,0,157500.0,157500.0,0.05,7875.0,0.4567739774736981,0.4276573700350293,56250.0,2.0,112500.0
279997,-14170,0,-1701,1,0,0,135000.0,156384.0,0.1186694290976058,18558.0,0.5127315307314518,,45000.0,3.0,135000.0
279998,-13477,0,-778,0,0,0,900000.0,1107900.0,0.0323761169780666,35869.5,0.0768541788590459,0.7688075728291359,112500.0,2.0,225000.0
280009,-9189,1,-652,0,0,0,495000.0,579942.0,0.0641314131413141,37192.5,0.3081630533224569,,112500.0,1.0,112500.0
280022,-10042,1,-1867,0,0,1,495000.0,558706.5,0.0776194656765224,43366.5,0.4471709121361219,,135000.0,1.0,135000.0
280085,-19911,1,-671,0,0,0,225000.0,296280.0,0.0790097205346294,23409.0,0.5408087508703414,,101250.0,2.0,202500.0
280091,-20262,0,-5396,1,0,0,675000.0,675000.0,0.0512533333333333,34596.0,0.2855765371248225,0.5620604831738043,101250.0,2.0,202500.0
280116,-10943,1,-2140,0,1,0,360000.0,400392.0,0.1080178924653839,43249.5,0.3682915269859377,,180000.0,1.0,180000.0
280144,-16715,1,-646,1,1,0,499500.0,499500.0,0.0792702702702702,39595.5,0.6063567558716528,0.1819591097862785,112500.0,2.0,225000.0
280177,-20529,0,-13826,0,0,0,225000.0,260640.0,0.0917127071823204,23904.0,0.7222924292673434,0.7610263695502636,270000.0,1.0,270000.0
280191,-19441,0,-988,0,1,1,513000.0,645048.0,0.0512613014845406,33066.0,0.7267355455631642,0.5495965024956946,157500.0,2.0,315000.0
280205,-21806,0,-12722,1,0,0,504000.0,610443.0,0.0361286803190469,22054.5,0.6490034275284726,,40500.0,2.0,81000.0
280226,-12688,0,-1845,1,0,0,144000.0,178213.5,0.0924424917304244,16474.5,0.2841776972725352,0.4686596550493113,30000.0,3.0,90000.0
280298,-13056,0,-2947,0,0,0,270000.0,270000.0,0.0515333333333333,13914.0,0.6272799504762652,0.5136937663039473,37500.0,3.0,112500.0
280317,-20107,0,-3708,1,0,0,225000.0,331920.0,0.051450650759219,17077.5,0.3018912364932008,0.6690566947824041,45000.0,2.0,90000.0
280319,-20130,1,-1245,1,1,0,900000.0,900000.0,0.048255,43429.5,0.7063558366998508,0.7352209993926424,101250.0,2.0,202500.0
280348,-9887,0,-529,1,0,0,360000.0,360000.0,0.073125,26325.0,0.5089557006152681,0.3360615207658242,45000.0,2.0,90000.0
280353,-12557,1,-582,0,1,0,247500.0,247500.0,0.1192,29502.0,0.3691466491917017,0.3996756156233169,55500.0,3.0,166500.0
280376,-10545,1,-1341,1,0,0,450000.0,550980.0,0.0792388108461287,43659.0,0.2931621987293278,0.5531646987710016,41625.0,4.0,166500.0
280388,-14288,0,-1032,1,1,1,976500.0,1266520.5,0.0323611027219851,40986.0,0.5287315345688905,0.4740512892789932,67500.0,3.0,202500.0
280397,-14963,1,-3392,0,0,0,360000.0,440784.0,0.0793041489709245,34956.0,0.1536160583119654,0.5814837058057234,83250.0,2.0,166500.0
280401,-14251,1,-938,1,1,1,900000.0,900000.0,0.051205,46084.5,0.7738403894066177,,213750.0,2.0,427500.0
280413,-15840,1,-5934,1,1,0,103500.0,119893.5,0.1060691363585181,12717.0,0.5493489067516036,0.8277026681625442,90000.0,2.0,180000.0
280422,-8960,1,-980,0,0,0,225000.0,260640.0,0.1191643646408839,31059.0,0.4202008641372376,,90000.0,2.0,180000.0
280424,-9194,0,-750,0,0,1,297000.0,375408.0,0.0642500958956655,24120.0,0.2933661513975684,0.4329616670974407,157500.0,1.0,157500.0
280426,-13810,0,-293,1,0,0,360000.0,360000.0,0.0514125,18508.5,0.2225850272557368,0.6075573001388961,52500.0,3.0,157500.0
280429,-11614,0,-3023,0,0,0,292500.0,408330.0,0.0484240687679083,19773.0,0.6682240847755472,,94500.0,1.0,94500.0
280435,-17412,1,-392,1,1,0,243000.0,339228.0,0.0514432770879762,17451.0,0.6119275406293457,0.7713615919194317,85500.0,2.0,171000.0
280450,-11946,1,-1091,1,0,1,630000.0,630000.0,0.0512642857142857,32296.5,0.3492336552161641,0.5567274263630174,75000.0,3.0,225000.0
280459,-20043,0,-4032,1,0,0,112500.0,165960.0,0.0518438177874186,8604.0,0.7170736781694744,0.6925590674998008,67500.0,2.0,135000.0
280466,-8879,1,-478,0,0,0,360000.0,440784.0,0.0793041489709245,34956.0,0.4060354753461673,,67500.0,2.0,135000.0
280517,-16887,1,-1310,1,1,0,225000.0,225000.0,0.11926,26833.5,0.5842341603333014,0.4848514754962666,45000.0,3.0,135000.0
280527,-15284,0,-7194,1,0,0,450000.0,450000.0,0.04237,19066.5,0.6262312633523983,0.7352209993926424,72000.0,2.0,144000.0
280531,-11250,1,-2256,1,1,1,247500.0,247500.0,0.1055272727272727,26118.0,0.6904304208818187,0.7435593141311444,33750.0,4.0,135000.0
280563,-19118,0,-3214,0,0,0,450000.0,450000.0,0.04237,19066.5,0.687689552596077,0.2822484337007223,144000.0,1.0,144000.0
280598,-12603,0,-4284,0,0,0,495000.0,558706.5,0.0776194656765224,43366.5,0.2099996682522501,,135000.0,1.0,135000.0
280610,-13053,0,-2072,0,0,0,315000.0,315000.0,0.0510571428571428,16083.0,0.6887031087365862,0.0908147089893367,157500.0,1.0,157500.0
280612,-16580,0,-2611,1,1,0,450000.0,450000.0,0.05135,23107.5,0.5680230247112863,0.2622489709189549,101250.0,2.0,202500.0
280625,-17509,1,-205,1,1,0,58500.0,67765.5,0.120592336808553,8172.0,0.3424659494069498,0.7583930617144343,45000.0,2.0,90000.0
280631,-12881,0,-3935,1,0,0,454500.0,526491.0,0.0426161130959503,22437.0,0.5617076231278476,0.6971469077844458,24750.0,4.0,99000.0
280657,-13654,1,-261,0,1,0,315000.0,339948.0,0.1053822937625754,35824.5,0.6235812709459579,0.6279908192952864,180000.0,2.0,360000.0
280685,-12027,0,-200,0,0,1,1800000.0,1885536.0,0.0548676874904536,103455.0,0.7946122911098084,0.5797274227921155,540000.0,1.0,540000.0
280691,-8764,0,-1248,0,1,0,450000.0,539100.0,0.0510517529215358,27522.0,0.4468627981551785,0.5989262182569273,405000.0,1.0,405000.0
280714,-13183,0,-1964,1,0,0,1642500.0,1720552.5,0.0547986765878983,94284.0,0.6747313499729766,0.524496446363472,60000.0,3.0,180000.0
280719,-18288,0,-1961,0,0,0,450000.0,550980.0,0.0639088533159098,35212.5,0.5516324072119305,0.110332428166289,157500.0,1.0,157500.0
280724,-9870,0,-3270,1,1,0,315000.0,389844.0,0.0513897866839043,20034.0,0.4930375086209449,0.5814837058057234,24000.0,3.0,72000.0
280737,-10388,0,-1267,0,0,0,238500.0,238500.0,0.1055471698113207,25173.0,0.5354878672277503,,55500.0,3.0,166500.0
280738,-10158,0,-1034,1,1,0,252000.0,271957.5,0.1081657979647555,29416.5,0.4469114450237933,0.2707073872651806,90000.0,3.0,270000.0
280744,-20122,0,-3505,1,0,0,675000.0,675000.0,0.04424,29862.0,0.6056884569073689,0.6940926425266661,56250.0,2.0,112500.0
280760,-15839,0,-784,1,0,0,306000.0,306000.0,0.0731911764705882,22396.5,0.2337708744515854,,22500.0,4.0,90000.0
280794,-19775,0,-3069,1,0,0,675000.0,675000.0,0.0378933333333333,25578.0,0.6954461317461358,0.7898803468924867,56250.0,2.0,112500.0
280800,-10898,0,-3626,1,0,0,675000.0,675000.0,0.07296,49248.0,0.6762508673658996,0.3506958432829587,60000.0,3.0,180000.0
280815,-8879,1,-1014,0,1,0,283500.0,339633.0,0.0920979410127991,31279.5,0.4063730441281888,,90000.0,2.0,180000.0
280831,-17964,1,-602,1,0,0,675000.0,848745.0,0.0425216054291925,36090.0,0.7244627960551835,0.8128226070575616,101250.0,2.0,202500.0
280857,-14392,0,-6201,1,1,1,567000.0,639972.0,0.0713210890476458,45643.5,0.712844565207856,0.6674577419214722,112500.0,2.0,225000.0
280879,-10736,0,-4126,1,0,0,675000.0,675000.0,0.0790066666666666,53329.5,0.4388776038944061,0.6212263380626669,67500.0,3.0,202500.0
280929,-15942,0,-3131,1,1,1,1350000.0,1350000.0,0.0311366666666666,42034.5,0.7366430298544788,0.4561097392782771,202500.0,2.0,405000.0
280934,-9457,0,-280,1,0,1,283500.0,358344.0,0.0793650793650793,28440.0,0.1640908665400572,0.4812493411434029,42750.0,2.0,85500.0
280962,-15680,1,-2438,1,1,1,675000.0,848745.0,0.0544032659986215,46174.5,0.6605985936904905,,292500.0,2.0,585000.0
280963,-9218,0,-991,0,1,1,450000.0,509400.0,0.0792579505300353,40374.0,0.3988573776646687,0.2539628093363117,315000.0,1.0,315000.0
280967,-24203,0,-1202,0,0,0,225000.0,296280.0,0.0616190765492102,18256.5,0.5543243491293569,0.7476633896301825,148500.0,1.0,148500.0
280971,-15751,0,-379,0,0,0,225000.0,225000.0,0.079,17775.0,0.102732735878451,0.1393757800997895,83250.0,2.0,166500.0
281016,-22151,1,-3678,1,1,1,900000.0,900000.0,0.05584,50256.0,0.6892747829321207,,168750.0,2.0,337500.0
281045,-18937,0,-4827,1,0,1,270000.0,312768.0,0.0615935773480663,19264.5,0.6685585157840911,0.7570690154522959,74250.0,2.0,148500.0
281054,-11684,0,-2579,1,0,0,225000.0,225000.0,0.07958,17905.5,0.4712177319189957,0.2851799046358216,30000.0,3.0,90000.0
281056,-10355,1,-2563,1,0,0,414000.0,553351.5,0.0512901835451787,28381.5,0.576618938772547,,56250.0,2.0,112500.0
281094,-18313,0,-7666,1,0,0,459000.0,459000.0,0.0561176470588235,25758.0,0.7887339285280809,0.4776491548517548,90000.0,2.0,180000.0
281177,-16046,0,-1812,1,0,0,382500.0,432990.0,0.0611723134483475,26487.0,0.6081404097073053,0.5585066276769286,40500.0,2.0,81000.0
281187,-8756,1,-374,1,0,0,495000.0,622413.0,0.0512674060471102,31909.5,0.4842132711450784,0.434733248750173,28125.0,4.0,112500.0
281227,-12323,0,-3163,0,1,1,1102500.0,1102500.0,0.0323755102040816,35694.0,0.1163445714264113,0.7862666146611379,142500.0,3.0,427500.0
281234,-9992,0,-1752,1,1,1,135000.0,135000.0,0.0989,13351.5,0.5051023200029099,0.191821602413606,45000.0,3.0,135000.0
281298,-10649,0,-625,1,0,1,184500.0,184500.0,0.079,14575.5,0.2668832934054772,0.1704461230452281,67500.0,2.0,135000.0
281303,-21624,1,-2940,1,0,0,472500.0,522396.0,0.0641582247949831,33516.0,0.1561376515916798,,123750.0,2.0,247500.0
281337,-18086,1,-1175,1,1,0,1359000.0,1359000.0,0.041364238410596,56214.0,0.7208250182735589,0.4101025731788671,82500.0,3.0,247500.0
281373,-19107,0,-12340,0,0,0,459000.0,507469.5,0.0576655345789254,29263.5,0.6828838597757076,0.3185955240537633,90000.0,1.0,90000.0
281400,-8129,1,-878,0,0,0,225000.0,225000.0,0.07276,16371.0,0.2859648442195259,0.3201633668633456,72000.0,1.0,72000.0
281417,-17244,1,-3313,0,1,1,67500.0,78192.0,0.106641344383057,8338.5,0.7534121874174883,0.6738300778602003,67500.0,2.0,135000.0
281422,-17264,1,-8449,1,1,0,252000.0,311877.0,0.0514674054194442,16051.5,0.3977672966879481,0.4902575124990026,85500.0,2.0,171000.0
281439,-18004,0,-8671,1,0,1,900000.0,1226700.0,0.0323661041819515,39703.5,0.5908000153657147,0.5567274263630174,126000.0,2.0,252000.0
281448,-14370,1,-5248,1,0,1,1125000.0,1125000.0,0.03476,39105.0,0.6610642126251193,0.228883416700673,90000.0,3.0,270000.0
281451,-14390,0,-3578,0,0,1,180000.0,180000.0,0.051775,9319.5,0.4532709553587574,0.3539876078507373,37500.0,3.0,112500.0
281494,-11623,0,-2036,1,0,0,994500.0,994500.0,0.042497737556561,42264.0,0.5350690119010092,0.2567055724393002,37500.0,3.0,112500.0
281514,-11279,1,-1918,0,1,0,630000.0,630000.0,0.1052142857142857,66285.0,0.6038747572165359,0.4668640059537032,75000.0,3.0,225000.0
281542,-19261,0,-1162,0,0,0,135000.0,167076.0,0.0781620340443869,13059.0,0.5266332345079712,0.4507472818545589,180000.0,1.0,180000.0
281556,-11492,1,-3301,1,1,1,792000.0,901773.0,0.0512041278680998,46174.5,0.2850904843936598,0.5954562029091491,112500.0,2.0,225000.0
281568,-15640,1,-549,1,1,0,135000.0,135000.0,0.1077,14539.5,0.4626561213934121,0.4329616670974407,101250.0,2.0,202500.0
281592,-16583,1,-3636,0,1,0,454500.0,526491.0,0.0513000222226021,27009.0,0.6495611395201968,0.7062051096536562,63000.0,3.0,189000.0
281607,-14065,0,-483,1,0,0,225000.0,265869.0,0.0727632781557834,19345.5,0.618811261711639,0.1798217650897043,67500.0,2.0,135000.0
281618,-13139,1,-3911,1,0,0,328500.0,393543.0,0.0513870148878267,20223.0,0.2515845885346789,0.4992720153045617,52500.0,3.0,157500.0
281629,-12790,1,-2650,1,0,0,90000.0,118512.0,0.0738532806804374,8752.5,0.572556582122635,0.7490217048463391,33750.0,4.0,135000.0
281642,-15228,0,-2967,1,0,0,450000.0,450000.0,0.06391,28759.5,0.4799818840547722,0.501075160239048,54000.0,2.0,108000.0
281653,-8711,0,-329,0,0,1,225000.0,296280.0,0.0643377885783718,19062.0,0.3544648743199802,,67500.0,2.0,135000.0
281671,-17594,0,-8819,0,0,0,270000.0,312768.0,0.0578240101289134,18085.5,0.5659184515513288,,135000.0,1.0,135000.0
281692,-9177,1,-255,1,1,0,135000.0,149256.0,0.1186685962373371,17712.0,0.0807408334772843,0.5691487713619409,168750.0,2.0,337500.0
281697,-8533,0,-714,0,0,1,225000.0,260640.0,0.1191643646408839,31059.0,0.4642221676794584,0.5954562029091491,135000.0,1.0,135000.0
281730,-11154,0,-1119,1,1,0,675000.0,817560.0,0.036074416556583,29493.0,0.5339862879667728,0.5638350489514956,90000.0,2.0,180000.0
281731,-19344,0,-430,1,0,0,225000.0,296280.0,0.0514884568651275,15255.0,0.6975263214356047,0.3201633668633456,36000.0,2.0,72000.0
281734,-15501,1,-1044,0,1,0,157500.0,182448.0,0.0718232044198895,13104.0,0.4852291638826526,,72000.0,1.0,72000.0
281737,-14164,1,-4545,1,1,1,904500.0,1047771.0,0.0360422267842877,37764.0,0.6386136180590145,0.722392890081304,52500.0,3.0,157500.0
281791,-13845,0,-695,0,0,0,193500.0,213934.5,0.1056141015123788,22594.5,0.656901941853519,,63000.0,2.0,126000.0
281793,-14958,1,-5145,0,1,0,270000.0,270000.0,0.0515333333333333,13914.0,0.2413032648729447,,112500.0,1.0,112500.0
281795,-11281,1,-2424,1,0,0,234000.0,280332.0,0.0778541158340824,21825.0,0.4177680906997959,0.7076993447402619,78750.0,2.0,157500.0
281824,-15809,0,-381,1,1,0,450000.0,450000.0,0.03621,16294.5,0.2838219661014664,0.6413682574954046,56250.0,2.0,112500.0
281831,-14147,1,-3981,1,1,0,630000.0,729792.0,0.0512344613259668,37390.5,0.5981906829708721,0.363945238612397,75000.0,3.0,225000.0
